"SCHOOL_CODE","lat","lon"
6105498,34.4114293,-117.3387655
6105506,36.0837918,-119.0593634
6105514,33.9504165,-117.2557934
6105522,39.8129552,-121.6010599
6105555,33.0091265,-116.7913206
6105571,33.8000203,-117.2341568
6105589,34.1913451,-116.3878186
6105621,34.5684423,-118.0797379
6105647,37.3278068,-120.4609138
6105670,37.615039,-121.021121
6105704,34.1155118,-117.3911208
6105738,37.9786624,-121.3520857
6105746,36.7518254,-119.7646807
6105787,37.3194803,-121.7877758
6105795,37.3063536,-121.8242981
6105811,39.1186013,-121.0418701
6105837,33.9747508,-117.4515942
6105852,37.3001175,-120.5059584
6105860,34.4853228,-117.3648343
6105886,34.0598826,-118.1053489
6105928,38.6974429,-121.1992195
6105936,34.240251,-116.9094966
6105951,37.0246477,-120.0580141
6105969,34.5864681,-117.8391913
6105985,38.7004379,-121.3562169
6105993,33.103726,-117.241229
6106009,33.8850678,-117.7596362
6106017,33.5268608,-117.1131003
6106025,32.7535864,-116.9333593
6106041,33.9066168,-117.2417403
6106066,33.9658136,-117.236759
6106074,33.9046654,-117.4853688
6106082,33.6870263,-116.287889
6106108,38.729181,-121.2379343
6106124,33.2410574,-117.0207089
6106132,33.0801453,-117.2434527
6106140,32.9549055,-117.2397834
6106157,39.2222799,-121.0768676
6106165,33.7240402,-117.8870983
6106173,32.6894323,-117.0490986
6106199,32.6803206,-117.0386048
6106207,33.8210092,-116.3976625
6106249,36.3431521,-119.2597722
6106256,32.8326228,-116.8160235
6106272,34.5794182,-117.9587444
6106322,37.7329893,-121.1436126
6106355,38.4627857,-121.3965503
6106405,38.1917721,-122.143456
6106421,34.6850046,-118.082465
6106439,34.3005768,-118.8444008
6106447,34.2679988,-118.891933
6106454,34.405024,-117.295361
6106462,38.0820324,-122.1704823
6106470,34.1185979,-117.4104542
6106488,37.7330091,-121.4446808
6106512,33.1707555,-117.3044761
6106520,32.9455632,-117.1288694
6106538,34.0822522,-117.3790442
6106546,33.2564787,-117.3126834
6106553,36.2176312,-119.3733053
6106587,34.4802685,-117.3112832
6106595,34.1297935,-117.5317139
6106603,34.1110762,-117.562294
6106611,33.9905492,-117.7290087
6106629,34.0102775,-117.7472414
6106660,36.799965,-119.6752666
6106678,38.7206839,-120.8686043
6106686,40.156385,-122.234347
6106694,34.5818176,-117.4230503
6106702,34.0446687,-117.5001451
6106710,34.4388474,-117.4519645
6106728,33.7410205,-116.894813
6106769,35.2828739,-120.6516833
6106777,36.2162667,-121.1342434
6106785,34.6157101,-117.8087035
6106793,34.5524735,-118.0750804
6106801,33.5536788,-117.6883321
6106819,33.4659556,-117.6259963
6106827,34.1208728,-116.3354503
6106835,34.0038538,-117.4479303
6106843,34.0160991,-117.4398544
6106850,33.6715962,-117.8092215
6106868,33.5851156,-117.1893497
6106876,34.4370506,-118.5522561
6106884,33.7953852,-116.978062
6106892,38.700441,-121.1746508
6106900,34.5631877,-118.0397441
6106918,33.995503,-117.8109933
6106926,33.6533357,-117.579663
6106934,37.7157635,-121.0813357
6106942,33.9231445,-117.2452207
6106959,36.6957736,-121.6153693
6106967,33.906832,-117.229737
6106975,32.6815943,-115.5168135
6106983,37.50595,-121.9259299
6106991,37.0206567,-121.5926023
6107007,34.9322375,-120.4280304
6107023,37.6553676,-121.0460019
6107031,33.2390492,-117.2816457
6107080,33.9459163,-117.2172178
6107122,36.9426997,-120.066836
6107148,33.1391532,-117.1210438
6107155,34.1414562,-117.3788954
6107163,38.665624,-121.7543149
6107171,34.4084658,-118.5471147
6107189,33.6648526,-117.3094551
6107205,34.435945,-118.4030579
6107239,38.4899291,-121.5430667
6107262,36.2130586,-119.0804481
6107270,33.9740009,-117.7404527
6107288,34.008012,-117.6635717
6107304,33.8945638,-117.5145262
6107338,36.8293744,-121.3724093
6107346,34.463229,-117.1978368
6107353,34.4506257,-118.620159
6107361,38.658062,-121.0074406
6107379,36.0839634,-119.0061295
6107403,33.9445417,-118.2179832
6107411,33.9660505,-118.1930455
6107429,37.8214589,-121.242874
6107452,34.0391645,-117.2744546
6107502,33.6694255,-117.7987146
6107510,34.129199,-117.5653601
6107528,34.1797155,-118.7770259
6107536,36.321092,-119.267687
6107544,35.4586032,-120.6685442
6107551,34.1875169,-119.213568
6107569,34.1410032,-117.5514048
6107585,33.1734542,-117.2572175
6107593,37.3007282,-121.8101781
6107601,33.8297053,-116.4744153
6107627,35.330143,-119.1076106
6107635,34.5703826,-118.1247205
6107650,36.5580819,-119.4008813
6107668,33.8513229,-117.5804464
6107676,33.8729842,-117.6250124
6107684,38.0750043,-122.2081482
6107692,33.7330086,-117.8537615
6107700,38.419004,-121.431223
6107718,38.4722232,-121.4560809
6107734,38.721151,-121.3735748
6107767,33.7895046,-117.7680171
6107775,32.6367687,-117.003113
6107833,33.6414117,-117.9036844
6107841,33.566232,-117.1687381
6107858,33.579026,-117.2148423
6107882,33.0849488,-117.0595296
6107890,33.9352663,-117.2082339
6107908,37.2874191,-120.4957531
6107916,38.4533131,-121.4376274
6107924,34.4505836,-118.5287866
6107932,37.6452455,-120.9293735
6107957,33.9287707,-117.3329543
6107965,38.675172,-121.126448
6107973,37.7566829,-121.4468821
6107981,38.6167629,-121.501897
6107999,33.0324354,-116.9575035
6108005,34.1125584,-117.5055078
6108013,33.7755791,-118.1909421
6108039,33.8897379,-117.2337148
6108047,33.8910613,-117.2146585
6108062,34.0359399,-117.4956699
6108070,34.0441978,-117.4934446
6108088,36.7426877,-119.6839181
6108096,36.8770983,-119.7760343
6108104,33.922163,-117.506031
6108112,34.4620756,-117.3855087
6108120,34.4214422,-117.2412332
6108138,36.870418,-121.762232
6108146,36.9215172,-121.7731037
6108153,33.5788896,-117.1730262
6108161,37.78704,-121.943058
6108179,34.112968,-117.173199
6108187,35.3011126,-119.0465846
6108195,34.0047464,-117.7452189
6108203,36.9809799,-122.0137559
6108211,33.2004022,-117.3066915
6108229,33.6818333,-117.1870935
6108237,37.7867841,-121.238675
6108245,34.6207189,-118.209898
6108260,34.450297,-117.6441568
6108278,33.6833651,-117.3954064
6108302,37.6928959,-121.0254235
6108336,34.0395665,-117.8609149
6108377,35.6003193,-120.6555806
6108393,34.6701687,-118.1938989
6108401,34.6829616,-118.1038676
6108419,34.672072,-118.11304
6108427,33.510577,-117.142172
6108435,37.6143406,-120.9494716
6108450,33.8241417,-116.4534023
6108468,35.3078411,-119.0268337
6108484,33.7494401,-117.8602873
6108492,32.6553125,-116.9839985
6108500,38.449804,-122.755566
6108518,38.134374,-120.86616
6108526,34.6832014,-118.1543669
6108534,33.0721777,-117.2404153
6108542,34.4983362,-117.9000922
6108559,32.6874589,-117.0896821
6108575,35.4147619,-119.0888544
6108609,34.555129,-118.0370427
6108625,34.5663535,-118.0526391
6108633,34.5975037,-118.1573418
6108641,33.9453029,-118.2009281
6108666,33.9263268,-117.6674426
6108708,33.2238388,-117.2875888
6108716,33.9476229,-117.2761227
6108724,33.914072,-117.216228
6108732,33.9779125,-117.2676408
6108740,33.5160931,-117.6856542
6108781,35.3710797,-119.1606799
6108799,33.6796688,-117.8273389
6108807,38.0291332,-121.3523762
6108815,36.352862,-119.6379999
6108823,32.8045731,-115.5772125
6108831,34.0437043,-117.4579217
6108856,38.1045661,-121.2817057
6108864,34.0839771,-117.3583424
6108872,33.1597441,-117.1859499
6108880,34.0526152,-117.0402287
6108898,35.133555,-118.5755768
6108906,33.6887662,-116.1865639
6108914,34.0468531,-117.7598293
6108922,34.0357713,-117.7851621
6108948,38.7060753,-121.3742223
6108955,33.7139074,-116.2541318
6108963,38.7570614,-121.3152463
6108989,37.977271,-121.7946888
6108997,37.7184299,-121.4283343
6109011,33.8940735,-117.3200985
6109029,38.7310435,-121.2064793
6109045,33.7425835,-116.2989712
6109052,35.371585,-118.953066
6109060,35.394655,-119.013904
6109078,35.4047238,-118.9170223
6109094,38.3430717,-121.9438524
6109102,33.8793181,-117.715024
6109110,33.9525433,-117.2249615
6109128,38.249451,-121.995008
6109136,38.2717722,-122.0811899
6109144,38.4739142,-122.7455771
6109151,35.6103557,-120.6733724
6109169,38.328997,-122.6807373
6109177,36.6912638,-121.6633852
6109185,34.0736759,-117.565742
6109201,33.1026979,-117.2767282
6109219,34.4795648,-117.2945402
6109227,34.5442926,-117.3171066
6109235,36.8406232,-119.7924329
6109243,36.8128442,-119.6553973
6109268,34.9767905,-120.4470299
6109276,34.6831119,-118.1946618
6109284,37.7553523,-121.1063173
6109292,33.7950086,-118.1691214
6109300,32.963587,-117.1429212
6109318,32.9536395,-117.0952914
6109326,33.0044072,-117.0871309
6109375,37.1353444,-121.649379
6109383,38.0040175,-121.870968
6109409,34.4787435,-117.3887331
6109417,33.5464605,-117.1256812
6109433,37.3211059,-121.8395862
6109441,38.7202019,-121.0846411
6109466,36.708599,-121.6167747
6109474,33.6144604,-117.6345629
6109482,38.7599609,-121.281594
6109490,33.769944,-116.9415408
6109508,33.9054717,-117.1662067
6109516,38.4486145,-121.3587516
6109524,33.3702571,-117.2178361
6109532,37.8083379,-121.2459432
6109540,33.6465364,-117.5858896
6109565,33.8799813,-117.2181285
6109573,34.1289983,-117.6668059
6109581,33.7497745,-117.1373672
6109599,32.9219611,-117.1206146
6109615,34.2077679,-116.0416548
6109623,34.2665597,-116.4317696
6109649,37.3924528,-120.7179773
6109664,34.5932941,-118.1814964
6109672,38.382929,-121.9825315
6109680,38.8748942,-121.0730949
6109706,38.9690971,-122.6499604
6109714,34.1161983,-117.2747227
6109722,39.7338902,-121.7980554
6109730,37.9302505,-121.7303603
6109755,38.68659,-121.12967
6109771,32.6453141,-117.044774
6109789,33.7279214,-116.3119906
6109805,33.7623033,-117.0014707
6109839,38.0360638,-121.288788
6109847,34.2652093,-118.9048886
6109862,38.7217283,-121.3592111
6109870,38.8027225,-121.2644249
6109904,33.7376969,-117.8778934
6109920,36.874544,-119.7604737
6109938,33.7250174,-117.4244881
6109953,32.8326228,-116.8160235
6109961,36.718228,-119.7420567
6109987,35.4002179,-119.0863549
6109995,33.2185689,-117.30113
6110001,35.3309423,-119.1005779
6110019,37.2079186,-119.7814892
6110035,34.129033,-117.77581
6110050,34.012989,-117.588952
6110076,37.3483449,-119.6414025
6110084,33.469061,-117.099512
6110092,32.8521368,-116.9214743
6110118,38.4297615,-121.4361931
6110134,38.1189964,-122.2083033
6110142,34.0519446,-117.2925116
6110167,38.7694283,-120.9269172
6110175,33.7483463,-117.8866914
6110183,33.7446143,-117.8717131
6110209,36.1500927,-120.3644493
6110217,36.1424685,-120.3650337
6110225,36.1477596,-120.3643132
6110241,38.3568376,-121.9448491
6110258,36.8526255,-119.7194767
6110266,34.0513296,-118.2859161
6110274,33.9810731,-118.1882114
6110282,38.4481992,-121.8448722
6110308,39.8180688,-120.4780061
6110324,38.266063,-122.6451856
6110332,37.7180354,-121.7283105
6110340,35.5925954,-119.365904
6110365,33.6819869,-117.1551744
6110373,37.7082243,-121.4389213
6110381,33.1387542,-117.0723485
6110399,33.1851684,-117.2546656
6110407,33.2462202,-117.2569563
6110415,33.7542592,-116.9155812
6110431,35.3494345,-119.1610386
6110449,37.8071667,-121.9442406
6110456,38.6745671,-121.068113
6110464,35.2030734,-118.8393749
6110480,34.2048387,-117.3671469
6110498,38.9937893,-120.7249286
6110514,37.9718867,-121.7754095
6110522,34.5060427,-117.2872072
6110530,37.7285014,-121.4198142
6110548,34.0207655,-117.4891454
6110555,37.9060159,-121.305191
6110563,34.1407128,-118.6532378
6110589,33.9028903,-117.5309917
6110605,34.4986641,-117.2508992
6110621,35.3135096,-120.8485037
6110647,38.7777898,-121.2580963
6110654,38.2753292,-121.2958296
6110662,38.5423893,-121.4638586
6110670,34.0382418,-117.4868368
6110688,34.1185382,-117.4321585
6110696,32.9407517,-117.2285845
6110712,35.6149951,-117.6523698
6110720,33.018074,-116.810989
6110738,34.2148382,-119.2011617
6110746,39.255547,-121.199401
6110761,38.7952112,-122.5589359
6110779,37.7373671,-122.2370271
6110787,32.7395765,-116.9118857
6110803,37.9828916,-121.716974
6110811,38.0050707,-121.7182755
6110845,33.6444321,-117.6711623
6110852,33.6232137,-117.6154457
6110878,32.9733901,-117.1413131
6110886,32.9838983,-117.0716853
6110894,38.5551318,-121.7789005
6110902,36.3351214,-119.363963
6110928,33.9517391,-117.2953559
6110936,33.6796522,-117.6314467
6110944,38.0343623,-121.3049949
6110951,34.2702475,-118.4026733
6110969,34.0546807,-118.271848
6110977,33.9676156,-118.2238341
6110985,38.4625328,-121.3800703
6110993,38.541559,-122.791925
6111009,37.6700021,-120.95505
6111025,33.9394,-116.4852
6111041,32.8624642,-116.973933
6111058,35.5152311,-120.6850404
6111066,38.5009037,-122.7418036
6111074,39.983434,-123.975381
6111082,33.686451,-117.2892722
6111090,33.6057776,-117.2575381
6111116,39.7338875,-121.8703633
6111132,34.0415929,-117.2299421
6111140,39.2153357,-121.0609704
6111157,35.3045086,-119.0107106
6111165,38.085388,-122.159605
6111173,34.1145172,-117.4771124
6111181,32.996833,-117.192586
6111207,32.7309311,-116.9749572
6111231,36.7561449,-119.7919266
6111249,36.7142762,-119.7171374
6111256,36.7520736,-119.750951
6111280,33.9953108,-117.466728
6111298,33.7399519,-117.8570118
6111314,32.9406384,-117.1508796
6111322,32.6418732,-117.0158692
6111330,37.562005,-122.052253
6111355,35.7831868,-119.2364893
6111363,38.6271371,-121.2482281
6111389,38.4822955,-121.5369557
6111405,38.2823416,-122.0159625
6111421,36.9858668,-121.9563765
6111462,37.9797687,-121.3612696
6111470,40.6009293,-122.343957
6111488,33.8104922,-117.1087541
6111496,34.1759413,-118.7829351
6111512,34.0476826,-118.305646
6111520,34.68256,-118.2398707
6111538,34.5433279,-118.0663592
6111546,34.5733663,-118.1302805
6111603,34.4493629,-119.8336931
6111637,36.3308724,-121.2342842
6111652,38.3255922,-121.9654886
6111678,38.3221442,-122.4875873
6111686,35.4077428,-119.1198002
6111694,38.9907829,-121.0259844
6111710,33.9966754,-117.7535903
6111728,34.165889,-117.4230636
6111736,34.0844717,-117.3477378
6111751,34.4329015,-117.3550513
6111769,33.1377745,-117.1066661
6111793,33.580725,-117.6485099
6111801,33.5272743,-117.6909778
6111819,33.4402728,-117.6007584
6111827,33.4955818,-117.7077418
6111835,33.5544579,-117.720726
6111843,33.7911505,-117.2207899
6111868,38.4180694,-122.7425606
6111892,37.6541527,-120.912288
6111900,35.3919105,-118.8805858
6111918,34.5115694,-117.4172738
6111942,37.2799618,-121.7602214
6111959,38.7805242,-121.2962626
6111975,38.8174679,-121.2597623
6111983,38.0492572,-121.3435709
6111991,37.279871,-120.4351007
6112015,37.9927474,-122.2345451
6112023,36.825635,-119.893153
6112056,33.8075645,-118.1919461
6112064,38.6917239,-121.3349574
6112106,38.4159237,-121.4125364
6112114,34.1275298,-117.5504628
6112122,34.1170778,-117.5511811
6112130,34.1124871,-117.4944945
6112148,32.8614062,-116.8457555
6112171,34.2318589,-118.9999056
6112197,37.8065751,-121.1875031
6112213,37.5094745,-122.285658
6112296,38.6445385,-121.4631614
6112312,36.9611729,-120.1040337
6112338,37.601115,-120.928032
6112353,32.951349,-117.225725
6112387,36.6942213,-119.853721
6112395,37.9606271,-122.067696
6112403,38.7742227,-121.3349796
6112411,33.9831438,-118.2120486
6112437,34.0669749,-117.7358152
6112445,33.061838,-117.2389239
6112452,33.6518973,-117.5723401
6112460,32.836164,-117.0902033
6112478,32.6958778,-117.0687337
6112486,40.0187733,-122.3930923
6112528,34.4723472,-118.5235425
6112536,34.010992,-118.2734343
6112551,33.605019,-117.0864644
6112577,33.6818608,-117.6616394
6112585,39.7565405,-121.6263481
6112593,39.2543923,-121.0316537
6112601,37.7799008,-122.435906
6112627,37.6203275,-120.7483017
6112650,37.561649,-122.261289
6112676,33.8884399,-117.306246
6112684,36.5423236,-119.289249
6112700,38.9317731,-121.1046626
6112726,32.9334835,-117.0906141
6112742,36.857931,-119.7462233
6112759,38.949349,-122.712407
6112767,34.1996695,-117.3544075
6112775,36.789115,-119.874985
6112783,35.3648164,-119.10436
6112791,35.3922025,-119.105616
6112809,33.5004154,-117.1051494
6112825,34.5518881,-117.1522278
6112833,33.9841377,-117.7536698
6112866,34.2513154,-116.8307249
6112916,38.649887,-121.178556
6112924,34.4234204,-117.5210387
6112957,33.8430669,-117.5484884
6112965,37.6665286,-121.064597
6113005,37.7125125,-122.0310541
6113013,41.7770354,-124.2110847
6113021,32.6377412,-116.964933
6113039,38.4134023,-122.8415795
6113047,34.391157,-118.595784
6113054,33.7341053,-117.7875913
6113062,39.3631747,-120.0995241
6113070,34.1112653,-116.3979405
6113120,36.3294948,-119.5825112
6113161,37.3705718,-120.594668
6113179,38.447322,-121.421771
6113187,38.4613885,-121.3648842
6113211,32.7251663,-117.1296846
6113229,38.0557753,-122.5247409
6113245,37.7592077,-122.4695689
6113252,37.7984631,-122.4030926
6113286,37.5532775,-120.9078745
6113344,33.5759584,-117.7346993
6113377,33.7354766,-117.8855855
6113393,33.8244404,-117.905898
6113401,35.3023143,-119.0645318
6113468,33.3657299,-117.0734007
6113484,35.3811891,-119.1372469
6113518,33.9765669,-117.4325998
6113526,39.8529904,-121.5966113
6113542,36.6873913,-121.6044895
6113575,36.8348359,-119.6589704
6113583,36.8774528,-119.7489951
6113609,36.3063673,-119.6565145
6113617,33.865699,-117.920654
6113625,33.5939218,-117.2015121
6113633,34.0417185,-117.4662208
6113641,33.472229,-117.0808582
6113658,32.7935117,-115.5838857
6113757,34.5222974,-117.3582243
6113765,39.7588847,-121.8280249
6113773,39.7243244,-121.8326973
6113815,37.6769402,-122.0721387
6113823,37.698265,-121.0823258
6113864,33.6992884,-117.21531
6113880,33.7464014,-116.3703611
6113906,34.5527532,-118.0487331
6113971,38.7368344,-121.2482255
6113997,37.7508971,-122.4995634
6114029,34.2144862,-119.1633527
6114037,37.4542895,-122.2434583
6114052,34.0900517,-117.448795
6114078,36.0872748,-119.0745304
6114094,37.9469745,-122.3529764
6114102,36.9652807,-121.9847434
6114151,33.8717169,-117.6105211
6114169,33.1286276,-117.1906553
6114177,34.0089888,-117.0194685
6114185,38.2835795,-121.2909111
6114193,36.0874216,-119.0328348
6114227,34.6975737,-118.0806785
6114243,33.508428,-117.0993561
6114284,35.377685,-119.0156253
6114292,32.709778,-117.1323242
6114300,32.6918596,-117.1090956
6114318,37.6916729,-121.8601609
6114326,37.8011677,-121.8788869
6114375,32.7465272,-117.0969907
6114409,38.275301,-122.64811
6114458,33.8418776,-117.2863901
6114466,39.8900176,-122.1740308
6114482,33.753357,-117.7687638
6114490,37.7148165,-121.4409532
6114516,33.5857902,-117.6290874
6114524,33.5808031,-117.592047
6114557,36.8558845,-121.3844311
6114565,33.8454072,-117.7411288
6114631,33.7569578,-117.8636521
6114649,34.142588,-117.5676071
6114656,36.2286629,-119.361796
6114664,38.6417788,-120.5266794
6114672,35.7992733,-119.1048605
6114680,34.3978493,-117.3604873
6114722,33.959584,-118.210748
6114748,33.7940056,-116.959363
6114755,38.267644,-122.6296478
6114771,37.5378355,-122.2355379
6114789,33.5724234,-116.0624838
6114805,36.5166539,-119.5613091
6114854,32.967171,-117.0819967
6114888,33.6575354,-117.6144339
6114912,33.9498173,-118.2788314
6114938,34.0930645,-117.3786569
6115018,38.0385049,-120.2295831
6115042,35.3047383,-119.0836997
6115117,34.533038,-117.417521
6115174,33.6161884,-117.3012731
6115208,37.5311808,-120.8405958
6115232,36.7049686,-121.6112519
6115257,35.3463028,-119.1227557
6115273,34.5588737,-118.0242895
6115299,33.2540837,-117.4082922
6115349,33.1780432,-117.1568517
6115364,37.6894161,-122.4578283
6115380,37.9854078,-121.7686538
6115414,37.9030359,-121.2966164
6115422,38.0007512,-121.2853014
6115430,34.2882244,-118.8857
6115448,33.9459258,-116.5094204
6115455,33.726725,-117.754391
6115463,38.5516519,-121.5487748
6115505,37.5987925,-122.049743
6115513,34.4477549,-118.4850784
6115521,36.843611,-119.887479
6115554,37.6009833,-122.016127
6115562,37.4128061,-122.1370541
6115570,32.7274775,-117.1538745
6115596,38.7133731,-121.3423766
6115620,32.9562347,-117.2090109
6115638,38.65006,-121.132167
6115646,32.629375,-117.0110409
6115653,34.2314099,-118.8089244
6115679,34.4736578,-118.1851011
6115687,34.2653819,-119.2541829
6115695,38.4125201,-122.7294971
6115703,37.9883024,-121.8269028
6115729,37.291168,-120.4760292
6115752,38.218426,-122.146055
6115760,34.2194749,-118.8330071
6115778,32.6206498,-117.0833777
6115786,33.690778,-117.806735
6115836,33.7474432,-117.8886038
6115844,38.809961,-121.2649341
6115851,37.3117843,-121.76619
6115901,37.7819381,-122.4200112
6115935,39.153125,-121.590599
6115943,37.3149339,-121.849173
6115984,34.0841569,-117.4556847
6116008,32.5773629,-117.0894516
6116040,34.2776094,-119.1718845
6116065,33.6872015,-118.0112797
6116081,37.2424653,-121.7618654
6116099,38.7751916,-121.2828662
6116115,37.927889,-121.311457
6116123,33.8381648,-117.9366656
6116149,39.219548,-123.716151
6116156,37.0579647,-120.8486502
6116172,33.7741026,-118.3382308
6116206,33.1207579,-117.2386297
6116222,37.886844,-122.301371
6116248,33.924354,-118.4174708
6116263,34.1562874,-117.4859581
6116313,36.81753,-119.6739645
6116339,33.9454022,-117.4909197
6116396,32.6595977,-116.9664775
6116404,33.8520279,-117.5939678
6116420,33.3872654,-117.2244804
6116438,33.4597973,-117.0913555
6116446,33.4916012,-117.0874986
6116461,37.0306841,-121.5869523
6116495,34.4552156,-118.5449689
6116578,33.1109948,-117.3049586
6116586,33.8590082,-117.7251014
6116594,38.0461621,-121.257336
6116636,33.7250586,-116.2426713
6116651,36.782535,-119.7371201
6116669,38.9133101,-123.6926924
6116677,38.6711048,-121.7397648
6116685,33.9169772,-118.2018257
6116776,33.0839794,-117.0554159
6116818,38.4183459,-121.4707973
6116842,34.2350348,-118.4555757
6116859,32.6384985,-116.9528854
6116883,34.1995364,-118.160933
6116909,36.3196323,-119.2939498
6116917,33.7027741,-117.9025433
6116933,33.8644696,-118.2032342
6116958,38.4409929,-122.7220637
6117048,33.9945109,-118.33131
6117246,33.9157424,-118.3363325
6117253,36.9257283,-121.7435279
6117279,32.723416,-117.0926956
6117303,32.728998,-116.856155
6117386,39.1671439,-123.2070464
6117410,37.940522,-121.735571
6117444,33.8926779,-118.1489265
6117469,32.9435778,-117.0768339
6117477,36.7331641,-119.7242342
6117485,37.777944,-121.9273831
6117493,38.8864837,-121.3091186
6117501,37.9576989,-121.7704776
6117519,34.1291695,-117.4737515
6117535,38.6606598,-121.5030973
6117543,37.722706,-121.7188387
6117550,36.8475852,-119.6923755
6117568,37.74265,-122.1679083
6117600,37.6517907,-121.885656
6117618,37.705261,-121.420823
6117634,33.5806118,-117.7322645
6117659,33.5746655,-117.2474028
6117667,34.0764615,-118.2864732
6117675,38.1332604,-121.2654798
6117683,32.7321752,-117.2172369
6117691,36.6896256,-121.5943894
6117709,33.0758654,-117.2598958
6117733,33.4901421,-117.6777309
6117741,33.6278201,-117.6028216
6117758,33.5681012,-117.726121
6117766,34.4910171,-117.3631293
6117774,33.6877491,-116.2462148
6117808,32.8216172,-115.5875496
6117816,35.4199214,-119.2520395
6117824,38.8311856,-121.2012549
6117865,36.8252277,-119.7029194
6117873,36.7030575,-119.5684361
6117881,33.4686349,-117.708649
6117907,38.4650966,-122.6374525
6117915,35.7865514,-119.2274046
6117923,32.925798,-117.203586
6117931,40.537855,-122.388205
6117956,37.2966051,-121.7871034
6117964,38.493656,-122.466984
6117972,37.8329314,-122.2765336
6117998,33.81311,-117.5387001
6118038,37.7098673,-121.8846167
6118046,38.4435255,-121.3855316
6118053,38.4107871,-121.4619047
6118061,34.210985,-119.151024
6118145,35.5496079,-120.7054784
6118186,33.9678828,-118.1767795
6118202,34.42459,-119.678751
6118236,33.6056394,-117.8257191
6118319,32.7960358,-116.9571201
6118350,34.4787451,-117.2933327
6118376,37.1230067,-121.6311175
6118392,38.7948929,-121.2703303
6118434,34.6167753,-120.0831903
6118442,33.6973096,-117.4016324
6118467,34.1438273,-117.5336337
6118491,37.86343,-122.50284
6118509,37.8367749,-121.2797202
6118517,38.8144669,-121.2411094
6118525,37.5675191,-122.07419
6118533,38.7728966,-121.2169504
6118541,37.2051576,-121.7259804
6118558,33.547636,-117.160263
6118566,35.9985224,-120.1251663
6118574,38.6784289,-121.1090541
6118582,34.1732767,-118.973031
6118590,36.3079202,-119.7757682
6118608,37.7732415,-122.2205679
6118616,37.7793766,-122.230619
6118624,38.6104413,-121.5335659
6118640,37.7805035,-122.1977503
6118673,36.983807,-121.985494
6118681,35.4106261,-119.0994674
6118699,37.7476761,-121.4615975
6118723,32.8337725,-116.8154235
6118731,33.7535134,-116.9614751
6118749,34.5696255,-118.0200559
6118756,36.4414552,-121.3240928
6118764,33.7471013,-117.779011
6118772,33.735621,-117.77596
6118798,36.3457505,-119.6680079
6118806,39.1011123,-121.3345947
6118822,33.5407548,-117.1531516
6118863,33.7206941,-116.2766001
6118871,37.9344357,-121.292493
6118905,38.5413839,-121.7163011
6118921,38.0272557,-121.2922205
6118947,33.5619451,-117.6348308
6118954,33.450626,-117.6218333
6118962,36.6127929,-121.8268526
6118970,32.6264338,-116.9960845
6118988,32.6337103,-116.9840307
6119010,37.3025623,-121.8852001
6119036,38.2405543,-122.6277841
6119044,34.2066887,-118.5882281
6119077,36.9597171,-121.733546
6119093,34.0664878,-118.2805639
6119119,32.7874342,-116.9526611
6119127,33.7538572,-117.8698814
6119135,32.9302427,-117.0820817
6119143,34.5642875,-118.0105233
6119168,32.7915347,-117.1670988
6119242,34.233278,-119.189597
6119291,36.355654,-119.1717914
6119309,37.6680914,-121.3242688
6119341,32.5761395,-117.0146736
6119523,39.7534111,-121.8688027
6119531,34.1655378,-118.562994
6119549,34.1717258,-118.1473754
6119556,33.9015969,-117.8641883
6119564,33.129412,-117.11219
6119598,32.6977949,-117.1354682
6119606,40.176894,-122.243596
6119622,34.1235981,-117.5228343
6119663,36.7047521,-121.6704777
6119713,33.2381525,-117.3154379
6119754,37.9192422,-121.7377639
6119804,34.6212071,-120.2069967
6119812,34.974358,-120.4228897
6119838,37.9077743,-121.6190396
6119853,38.7982686,-121.2799767
6119887,38.7593569,-121.3539482
6119903,34.0372956,-118.2794683
6119978,36.7254387,-120.0787508
6119986,34.1494696,-117.4523352
6119994,35.2892317,-119.0449017
6120018,38.4443481,-121.411221
6120026,38.4662727,-121.3412295
6120034,38.3974539,-121.473853
6120042,34.1025658,-117.4096413
6120059,38.051231,-121.3583485
6120075,33.8972881,-117.3297868
6120083,36.8808024,-119.7375471
6120091,36.8017559,-119.6561339
6120117,34.23449,-119.00764
6120125,36.7718,-119.8111572
6120141,33.6651101,-117.783788
6120224,36.7186024,-121.6420906
6120232,36.0702465,-119.0702204
6120240,38.4607894,-121.829834
6120257,34.4267954,-118.5505245
6120265,34.1399009,-118.1354463
6120273,36.6854646,-121.6172352
6120281,33.5566201,-117.7044067
6120364,33.8938814,-117.541915
6120372,33.8299828,-117.5492177
6120398,35.4007575,-119.1357837
6120422,34.0529235,-117.426531
6120430,37.6738679,-120.9263965
6120455,33.6581748,-117.2565005
6120471,34.0416637,-118.2201302
6120489,34.0357524,-118.2474757
6120505,37.9027175,-121.3186479
6120513,34.4033439,-118.4481629
6120521,36.8342066,-119.9033129
6120547,33.7837141,-117.2558129
6120562,40.8773352,-124.099242
6120588,38.354492,-122.710134
6120596,32.9112603,-117.2260895
6120604,34.4912941,-117.3896138
6120620,34.2279713,-119.0470207
6120653,34.0115305,-117.7912119
6120679,34.220093,-118.46511
6120711,33.1728061,-117.2913229
6120745,38.5411801,-121.5674329
6120810,34.0574181,-118.2795909
6120877,33.8953684,-118.1834331
6120893,34.2758118,-118.7979517
